@type,accessLevel,bureauCode,dataQuality,description,identifier,issued,keyword,license,modified,programCode,theme,title,landingPage,accrualPeriodicity,language,temporal,describedBy,references,isPartOf,describedByType,systemOfRecords,rights,conformsTo,contactPoint_fn,contactPoint_hasEmail,publisher_@type,publisher_name,distribution_@type,distribution_downloadURL,distribution_mediaType,distribution_format,distribution_description,distribution_title,distribution_accessURL,distribution_accessURL_format,link_status_20171202,url
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-285,2014-12-31,2015; analytics; butler; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 4,https://creativecommons.org/publicdomain/zero/1.0/,2014-12-31,029:040,Hospital Quality Measurement,VISN 4 - Butler FY2015 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2012-09-30T00:00:00Z/2014-09-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 4 Butler 2015 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-4_butler_fy15q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-4_butler_fy15q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-286,2014-12-31,2015; analytics; clarksburg; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 4,https://creativecommons.org/publicdomain/zero/1.0/,2014-12-31,029:040,Hospital Quality Measurement,VISN 4 - Clarksburg FY2015 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2012-09-30T00:00:00Z/2014-09-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 4 Clarksburg 2015 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-4_clarksburg_fy15q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-4_clarksburg_fy15q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-287,2014-12-31,2015; analytics; coatsville; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 4,https://creativecommons.org/publicdomain/zero/1.0/,2014-12-31,029:040,Hospital Quality Measurement,VISN 4 - Coatsville FY2015 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2012-09-30T00:00:00Z/2014-09-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 4 Coatsville 2015 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-4_coatesville_fy15q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-4_coatesville_fy15q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-288,2014-12-31,2015; analytics; erie; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 4,https://creativecommons.org/publicdomain/zero/1.0/,2014-12-31,029:040,Hospital Quality Measurement,VISN 4 - Erie FY2015 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2012-09-30T00:00:00Z/2014-09-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 4 Erie 2015 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-4_erie_fy15q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-4_erie_fy15q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-289,2014-12-31,2015; analytics; hai; health; healthcare; hedis; hospital; lebanon; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 4,https://creativecommons.org/publicdomain/zero/1.0/,2014-12-31,029:040,Hospital Quality Measurement,VISN 4 - Lebanon FY2015 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2012-09-30T00:00:00Z/2014-09-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 4 Lebanon 2015 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-4_lebanon_fy15q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-4_lebanon_fy15q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-290,2014-12-31,2015; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; philadelphia; quality; sail; veteran; visn 4,https://creativecommons.org/publicdomain/zero/1.0/,2014-12-31,029:040,Hospital Quality Measurement,VISN 4 - Philadelphia FY2015 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2012-09-30T00:00:00Z/2014-09-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 4 Philadelphia 2015 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-4_philadelphia_fy15q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-4_philadelphia_fy15q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-291,2014-12-31,2015; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; pittsburgh; quality; sail; veteran; visn 4,https://creativecommons.org/publicdomain/zero/1.0/,2014-12-31,029:040,Hospital Quality Measurement,VISN 4 - Pittsburgh FY2015 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2012-09-30T00:00:00Z/2014-09-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 4 Pittsburgh 2015 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-4_pittsburgh_fy15q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-4_pittsburgh_fy15q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-292,2014-12-31,2015; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 4; wilmington,https://creativecommons.org/publicdomain/zero/1.0/,2014-12-31,029:040,Hospital Quality Measurement,VISN 4 - Wilmington FY2015 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2012-09-30T00:00:00Z/2014-09-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 4 Wilmington 2015 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-4_wilmington_fy15q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-4_wilmington_fy15q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-293,2014-12-31,2015; analytics; baltimore; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 5,https://creativecommons.org/publicdomain/zero/1.0/,2014-12-31,029:040,Hospital Quality Measurement,VISN 5 - Baltimore FY2015 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2012-09-30T00:00:00Z/2014-09-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 5 Baltimore 2015 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-5_baltimore_fy15q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-5_baltimore_fy15q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-294,2014-12-31,2015; analytics; hai; health; healthcare; hedis; hospital; martinsburg; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 5,https://creativecommons.org/publicdomain/zero/1.0/,2014-12-31,029:040,Hospital Quality Measurement,VISN 5 - Martinsburg FY2015 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2012-09-30T00:00:00Z/2014-09-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 5 Martinsburg 2015 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-5_martinsburg_fy15q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-5_martinsburg_fy15q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-295,2014-12-31,2015; analytics; columbia; district; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 5; washington,https://creativecommons.org/publicdomain/zero/1.0/,2014-12-31,029:040,Hospital Quality Measurement,VISN 5 - Washington FY2015 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2012-09-30T00:00:00Z/2014-09-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 5 Washington 2015 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-5_washington_fy15q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-5_washington_fy15q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-296,2014-12-31,2015; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; north hampton; oryx; performance; quality; sail; veteran; visn 1,https://creativecommons.org/publicdomain/zero/1.0/,2014-12-31,029:040,Hospital Quality Measurement,VISN 1 - North Hampton FY2015 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2012-09-30T00:00:00Z/2014-09-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 1 North Hampton 2015 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-1_northhampton_fy15q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-1_northhampton_fy15q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-297,2014-12-31,2015; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 1; white river,https://creativecommons.org/publicdomain/zero/1.0/,2014-12-31,029:040,Hospital Quality Measurement,VISN 1 - White River FY2015 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2012-09-30T00:00:00Z/2014-09-30T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 1 White River 2015 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-1_whiteriver_fy15q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY15_Q1/SAIL-1_whiteriver_fy15q1.xls
